Order Date,Category,Region,Sales
2015-01-20,Furniture,Central,14.73
2015-01-20,Office Supplies,Central,29.7
2015-07-11,Office Supplies,East,49.12
2015-07-11,Office Supplies,East,18.28
2017-08-30,Furniture,West,47.04
2017-08-30,Technology,West,339.96
2018-10-05,Technology,East,87.8
2018-10-05,Furniture,East,221.382
2018-10-05,Technology,East,5199.96
2017-12-31,Office Supplies,East,156.512
2016-03-07,Technology,East,119.85
2016-03-07,Office Supplies,East,30.44
2016-03-07,Office Supplies,East,69.28
2016-03-07,Technology,East,587.97
2018-10-20,Office Supplies,East,24.55
2016-05-01,Office Supplies,West,12.176
2016-05-01,Office Supplies,West,37.32
2016-05-01,Office Supplies,West,35.06
2018-09-03,Furniture,Central,108.4
2018-11-03,Technology,South,361.376
2016-09-13,Office Supplies,East,2.412
2016-09-06,Office Supplies,East,8.39
2016-09-06,Technology,East,337.98
2015-10-06,Office Supplies,East,83.92
2018-01-23,Office Supplies,West,19.68
2018-01-23,Office Supplies,West,25.92
2018-01-23,Office Supplies,West,6.48
2018-01-23,Technology,West,86.352
2016-12-10,Office Supplies,West,56.3
2015-11-25,Office Supplies,West,51.016
2018-11-21,Office Supplies,West,150.8
2018-11-21,Technology,West,1039.992
2018-11-21,Office Supplies,West,51.84
2018-04-04,Technology,East,41.22
2018-04-04,Office Supplies,East,240.37
2018-04-04,Technology,East,119.02
2018-05-19,Office Supplies,West,133.12
2017-10-03,Furniture,Central,38.08
2017-11-21,Furniture,East,113.568
2018-10-03,Furniture,East,83.92
2018-10-03,Office Supplies,East,6.63
2018-10-03,Technology,East,371.97
2015-04-29,Furniture,South,561.584
2015-04-29,Office Supplies,South,99.92
2017-10-07,Office Supplies,East,4.928
2017-12-15,Furniture,West,14.76
2018-04-10,Technology,East,99.99
2018-04-10,Office Supplies,East,286.15
2015-04-08,Office Supplies,West,49.792
2017-03-29,Furniture,East,299.975
2017-03-29,Technology,East,158.376
2018-01-15,Office Supplies,Central,32.784
2018-01-15,Technology,Central,47.984
2018-01-15,Technology,Central,62.592
2018-01-15,Office Supplies,Central,4.276
2015-01-30,Office Supplies,Central,10.56
2015-01-30,Office Supplies,Central,229.94
2016-02-07,Office Supplies,South,311.15
2016-02-07,Office Supplies,South,12.96
2017-12-14,Office Supplies,East,14.62
2017-12-14,Office Supplies,East,5.76
2017-12-14,Office Supplies,East,21.48
2017-12-14,Furniture,East,396.92
2017-12-14,Office Supplies,East,17.15
2017-12-14,Office Supplies,East,23.12
2018-10-31,Office Supplies,Central,5.248
2018-08-06,Technology,East,824.95
2018-08-06,Office Supplies,East,24.64
2018-08-06,Office Supplies,East,227.88
2018-05-30,Furniture,South,241.96
2018-05-30,Office Supplies,South,3.89
2018-05-30,Furniture,South,8.01
2016-11-30,Technology,South,177.48
2018-08-31,Furniture,West,569.568
2018-08-31,Office Supplies,West,149.73
2018-05-14,Furniture,Central,899.43
2018-05-14,Office Supplies,Central,46.2
2018-05-14,Office Supplies,Central,47.952
2018-05-14,Technology,Central,7.992
2018-05-14,Office Supplies,Central,76.864
2018-08-17,Office Supplies,South,102.93
2018-08-17,Technology,South,98.16
2018-11-10,Office Supplies,South,11.52
2018-08-21,Office Supplies,West,83.88
2017-03-08,Technology,East,108.576
2017-03-08,Office Supplies,East,5.984
2017-10-31,Office Supplies,Central,21.96
2017-10-31,Furniture,Central,368.97
2017-10-31,Office Supplies,Central,12.39
2017-10-31,Office Supplies,Central,332.94
2015-07-26,Technology,West,111.93
2016-10-24,Furniture,West,454.272
2018-08-19,Office Supplies,East,19.44
2017-05-23,Technology,East,8399.976
2017-05-23,Office Supplies,East,6.294
2017-05-23,Office Supplies,East,10.368
2017-05-23,Technology,East,122.382
2015-11-03,Office Supplies,South,25.984
2015-11-03,Furniture,South,945.036
2015-11-03,Office Supplies,South,14.301
2015-11-03,Furniture,South,410.352
2016-03-30,Office Supplies,Central,23.52
2016-03-30,Technology,Central,180.96
2018-05-27,Furniture,West,35.0
2018-05-27,Office Supplies,West,477.15
2018-05-27,Technology,West,302.376
2018-12-14,Furniture,Central,974.988
2015-10-04,Furniture,East,589.41
2017-10-13,Office Supplies,East,34.7
2017-10-13,Office Supplies,East,99.87
2017-10-13,Office Supplies,East,37.94
2017-10-13,Office Supplies,East,24.9
2017-10-13,Furniture,East,82.26
2016-03-05,Office Supplies,Central,7.104
2018-03-04,Furniture,Central,103.5
2018-03-04,Office Supplies,Central,2.464
2018-03-04,Office Supplies,Central,8.72
2016-09-25,Office Supplies,East,10.76
2016-09-25,Office Supplies,East,45.68
2016-09-25,Office Supplies,East,6.7
2016-12-19,Technology,Central,158.376
2016-10-08,Office Supplies,Central,3.44
2018-07-31,Office Supplies,West,56.56
2018-07-31,Furniture,West,36.96
2015-08-05,Technology,East,135.99
2015-08-05,Office Supplies,East,15.96
2018-05-14,Office Supplies,East,3.76
2018-05-14,Office Supplies,East,14.7
2018-05-14,Office Supplies,East,37.2
2018-05-14,Technology,East,89.97
2018-05-14,Furniture,East,261.96
2018-05-14,Office Supplies,East,74.0
2017-09-22,Furniture,South,13.28
2016-11-13,Office Supplies,South,84.96
2018-05-22,Technology,West,68.46
2017-12-02,Office Supplies,East,2079.4
2017-12-02,Technology,East,629.95
2017-12-02,Furniture,East,72.42
2016-08-29,Technology,Central,131.98
2016-08-29,Technology,Central,114.52
2015-06-06,Office Supplies,Central,100.24
2017-03-18,Office Supplies,South,871.8
2015-01-14,Furniture,East,61.96
2018-06-03,Office Supplies,South,4.554
2018-06-03,Office Supplies,South,5.2
2018-06-03,Technology,South,205.992
2018-06-03,Office Supplies,South,15.552
2018-06-03,Technology,South,503.96
2018-06-03,Office Supplies,South,24.472
2018-06-03,Furniture,South,241.568
2018-06-03,Technology,South,110.4
2018-06-03,Furniture,East,384.768
2018-06-03,Technology,East,78.66
2018-06-03,Office Supplies,East,45.36
2016-03-21,Office Supplies,South,962.08
2016-03-21,Office Supplies,South,12.843
2016-03-21,Office Supplies,South,295.456
2018-09-19,Office Supplies,East,32.4
2015-09-15,Furniture,East,103.936
2017-11-20,Furniture,South,289.568
2017-11-20,Office Supplies,South,39.72
2017-11-20,Technology,South,244.768
2018-10-28,Technology,Central,24.0
2018-10-28,Office Supplies,Central,15.552
2018-10-28,Technology,Central,26.176
2016-07-24,Furniture,South,20.94
2016-07-24,Office Supplies,South,135.09
2016-07-24,Technology,South,279.86
2016-07-24,Office Supplies,South,90.06
2015-11-02,Technology,East,539.964
2015-11-02,Technology,East,50.232
2015-11-02,Office Supplies,East,19.242
2018-11-17,Office Supplies,East,1247.64
2017-06-26,Office Supplies,Central,5.304
2017-10-09,Office Supplies,East,19.136
2017-10-09,Furniture,East,332.832
2018-12-20,Office Supplies,East,279.9
2018-12-20,Office Supplies,East,50.352
2018-12-20,Office Supplies,East,34.02
2018-03-06,Office Supplies,West,23.88
2018-03-06,Office Supplies,West,11.52
2018-03-06,Office Supplies,West,286.93
2018-03-06,Technology,West,206.384
2018-09-15,Furniture,West,218.352
2018-09-15,Furniture,West,529.9
2018-09-15,Office Supplies,West,99.3
2018-09-15,Office Supplies,West,108.96
2018-09-15,Office Supplies,West,2.688
2018-01-16,Office Supplies,Central,5443.96
2018-01-16,Furniture,Central,302.67
2018-01-16,Office Supplies,Central,56.07
2017-07-07,Office Supplies,East,10.08
2017-07-07,Technology,East,59.994
2017-07-07,Office Supplies,East,5.715
2017-07-07,Office Supplies,East,9.42
2017-12-23,Technology,East,1999.96
2015-12-22,Office Supplies,East,216.4
2015-02-23,Office Supplies,Central,6.936
2015-02-23,Office Supplies,Central,4.428
2018-12-04,Office Supplies,Central,8.8
2018-12-04,Technology,Central,142.8
2018-12-04,Technology,Central,399.95
2015-11-17,Office Supplies,East,2152.776
2015-11-17,Furniture,East,4007.84
2015-10-20,Furniture,South,328.59
2015-10-20,Office Supplies,South,98.352
2016-10-25,Technology,East,158.99
2016-10-25,Furniture,East,291.1
2018-11-16,Office Supplies,West,73.68
2018-11-16,Furniture,West,139.92
2018-11-16,Technology,West,107.88
2018-11-16,Office Supplies,West,33.29
2018-05-14,Office Supplies,East,58.17
2018-05-14,Office Supplies,East,5.04
2018-05-14,Office Supplies,East,24.784
2015-03-01,Furniture,Central,634.116
2015-03-01,Office Supplies,Central,17.472
2016-07-30,Furniture,Central,155.88
2016-11-01,Furniture,East,327.564
2018-12-16,Office Supplies,West,13.36
2018-12-16,Office Supplies,West,158.9
2015-10-20,Technology,Central,319.968
2015-10-20,Office Supplies,Central,505.32
2015-10-20,Office Supplies,Central,3.808
2015-10-20,Office Supplies,Central,8.682
2015-10-20,Office Supplies,Central,24.424
2016-06-05,Furniture,East,1522.638
2017-07-21,Office Supplies,West,419.9
2017-07-21,Office Supplies,West,3.15
2018-03-31,Office Supplies,Central,33.62
2015-05-07,Office Supplies,East,16.14
2015-05-07,Furniture,East,194.25
2015-05-07,Office Supplies,East,8.64
2015-05-07,Furniture,East,872.32
2018-02-05,Office Supplies,Central,243.992
2018-02-05,Office Supplies,Central,7.12
2015-04-18,Office Supplies,Central,2.688
2015-04-18,Furniture,Central,317.058
2015-04-18,Office Supplies,Central,149.352
2015-04-18,Technology,Central,227.976
2017-05-10,Office Supplies,West,11.96
2017-11-25,Office Supplies,East,563.4
2017-11-25,Technology,East,319.92
2018-03-03,Technology,West,1049.44
2018-03-03,Furniture,West,170.352
2016-12-06,Technology,South,173.94
2015-08-25,Technology,West,1007.944
2017-10-22,Office Supplies,West,6.68
2017-10-22,Office Supplies,West,8.34
2017-10-22,Furniture,West,101.94
2017-08-07,Technology,West,179.97
2018-07-21,Office Supplies,South,101.94
2018-07-21,Technology,South,271.96
2018-07-21,Furniture,South,8.8
2018-07-21,Office Supplies,South,19.68
2018-07-21,Furniture,South,302.94
2018-07-21,Office Supplies,South,14.94
2018-07-21,Office Supplies,South,231.72
2015-03-23,Office Supplies,South,9.912
2016-04-30,Office Supplies,West,34.65
2016-04-30,Technology,West,19.8
2017-06-13,Office Supplies,East,33.568
2016-05-04,Office Supplies,Central,125.93
2018-04-23,Office Supplies,East,11.76
2018-04-23,Office Supplies,East,5.344
2015-06-06,Office Supplies,South,1.365
2015-06-06,Office Supplies,South,62.016
2015-12-02,Furniture,East,60.72
2015-12-02,Office Supplies,East,146.82
2015-12-02,Furniture,East,239.84
2015-12-02,Office Supplies,East,15.66
2018-06-17,Office Supplies,West,146.352
2017-05-26,Office Supplies,West,5.94
2017-05-26,Office Supplies,West,45.36
2017-05-26,Technology,West,211.168
2017-05-26,Furniture,West,484.704
2017-05-26,Technology,West,371.976
2016-03-10,Office Supplies,East,89.82
2017-10-20,Office Supplies,West,19.296
2016-04-21,Furniture,South,191.96
2016-04-21,Office Supplies,South,21.3
2016-04-21,Technology,South,469.95
2016-04-21,Furniture,South,209.88
2017-06-17,Furniture,West,239.666
2017-06-17,Office Supplies,West,22.5
2017-06-17,Office Supplies,West,219.84
2018-01-13,Office Supplies,Central,32.4
2018-01-13,Office Supplies,Central,209.94
2018-01-13,Office Supplies,Central,4164.05
2018-01-13,Furniture,Central,212.94
2015-09-06,Furniture,West,41.88
2015-09-06,Office Supplies,West,58.48
2016-01-19,Furniture,Central,102.438
2016-01-19,Furniture,Central,199.304
2015-12-14,Technology,East,6999.96
2015-05-23,Office Supplies,West,12.96
2016-09-19,Technology,East,279.86
2016-10-02,Office Supplies,South,7.38
2017-12-25,Furniture,West,698.352
2017-12-25,Furniture,West,1747.25
2017-05-06,Office Supplies,Central,54.48
2017-10-24,Technology,West,199.99
2018-05-06,Office Supplies,South,68.541
2018-05-06,Technology,South,627.168
2018-05-06,Office Supplies,South,122.12
2018-11-27,Office Supplies,East,6.99
2018-11-27,Office Supplies,East,107.424
2015-10-31,Furniture,East,1421.664
2018-08-05,Office Supplies,Central,125.88
2018-08-05,Technology,Central,79.78
2018-08-05,Office Supplies,Central,133.2
2016-08-10,Technology,West,438.368
2016-08-10,Technology,West,139.944
2016-08-10,Office Supplies,West,133.472
2017-12-15,Furniture,West,564.195
2017-12-15,Office Supplies,West,87.168
2018-09-08,Office Supplies,Central,42.616
2018-09-08,Technology,Central,319.984
2018-09-08,Office Supplies,Central,45.92
2018-09-08,Furniture,Central,21.184
2018-09-08,Office Supplies,Central,20.736
2018-09-08,Furniture,Central,213.43
2018-02-20,Technology,West,333.576
2018-02-20,Technology,West,31.992
2018-02-20,Office Supplies,West,51.168
2018-02-20,Office Supplies,West,10.64
2018-02-20,Furniture,West,68.704
2018-02-20,Furniture,West,386.91
2016-08-08,Office Supplies,East,39.66
2016-08-08,Office Supplies,East,113.92
2016-08-08,Office Supplies,East,447.86
2018-10-26,Furniture,South,356.85
2018-10-26,Office Supplies,South,251.58
2017-07-14,Office Supplies,Central,219.84
2018-05-12,Furniture,East,42.85
2018-05-12,Office Supplies,East,6.16
2018-05-12,Office Supplies,East,17.0
2018-05-12,Technology,East,87.4
2018-05-25,Office Supplies,South,29.84
2015-08-23,Office Supplies,West,49.568
2016-09-11,Office Supplies,West,265.86
2016-09-05,Furniture,South,67.96
2016-11-21,Office Supplies,Central,10.92
2016-11-21,Technology,Central,83.9
2016-11-21,Office Supplies,Central,19.75
2016-11-21,Technology,Central,393.54
2015-10-10,Furniture,West,46.872
2018-09-02,Office Supplies,East,10.9
2018-09-02,Office Supplies,East,79.92
2018-09-02,Office Supplies,East,146.82
2018-01-01,Office Supplies,Central,3.6
2015-11-05,Furniture,West,20.04
2016-12-17,Office Supplies,Central,180.016
2016-12-17,Furniture,Central,41.552
2016-12-17,Office Supplies,Central,13.12
2016-05-14,Office Supplies,West,1117.92
2018-03-10,Technology,West,111.96
2018-12-02,Office Supplies,Central,12.16
2018-07-31,Office Supplies,Central,17.52
2018-07-31,Office Supplies,Central,155.88
2018-08-11,Office Supplies,South,477.51
2018-09-30,Office Supplies,East,164.88
2017-08-26,Technology,Central,47.97
2017-12-02,Office Supplies,East,415.176
2017-12-02,Office Supplies,East,35.232
2017-12-02,Office Supplies,East,54.96
2018-07-21,Office Supplies,West,16.34
2018-07-21,Furniture,West,225.296
2018-07-21,Office Supplies,West,50.352
2016-05-20,Furniture,South,163.136
2016-05-20,Office Supplies,South,6.408
2016-06-23,Technology,West,217.584
2016-06-23,Office Supplies,West,5.43
2016-06-23,Technology,West,143.976
2017-09-10,Technology,South,519.68
2015-04-13,Office Supplies,East,7.83
2016-11-14,Furniture,West,883.84
2016-11-14,Furniture,West,230.352
2017-12-09,Office Supplies,West,273.92
2018-08-18,Office Supplies,East,9.912
2018-12-14,Furniture,Central,266.352
2018-12-14,Furniture,Central,56.328
2018-12-14,Technology,Central,39.264
2018-12-14,Office Supplies,Central,95.232
2017-04-08,Office Supplies,South,30.0
2017-04-08,Office Supplies,South,25.92
2017-04-08,Furniture,South,159.92
2017-12-16,Office Supplies,South,34.944
2018-09-19,Technology,West,149.95
2018-09-19,Office Supplies,West,23.32
2018-09-19,Office Supplies,West,16.74
2018-09-04,Office Supplies,East,14.82
2017-09-12,Office Supplies,West,10.47
2017-09-12,Office Supplies,West,11.07
2017-09-12,Office Supplies,West,20.704
2018-08-10,Office Supplies,Central,177.2
2017-11-04,Furniture,South,50.496
2016-06-18,Office Supplies,South,6.129
2016-06-18,Furniture,South,643.136
2016-06-18,Office Supplies,South,20.736
2015-07-04,Office Supplies,West,177.536
2015-07-04,Office Supplies,West,32.432
2016-12-20,Office Supplies,South,11.696
2017-04-10,Office Supplies,West,113.76
2017-04-10,Office Supplies,West,579.51
2017-04-10,Office Supplies,West,150.66
2017-04-10,Office Supplies,West,48.032
2015-05-26,Office Supplies,Central,102.624
2015-05-26,Furniture,Central,359.772
2015-05-26,Office Supplies,Central,13.392
2018-07-06,Furniture,West,122.136
2016-02-16,Office Supplies,East,35.88
2018-06-16,Technology,East,479.952
2018-06-16,Office Supplies,East,23.92
2018-11-13,Technology,East,629.95
2018-12-11,Office Supplies,East,14.952
2018-12-11,Office Supplies,East,17.94
2018-12-11,Technology,East,116.98
2017-06-28,Furniture,East,121.96
2017-06-28,Office Supplies,East,8.74
2017-06-28,Office Supplies,East,61.96
2017-06-28,Office Supplies,East,7.96
2017-06-28,Office Supplies,East,275.24
2018-09-15,Furniture,East,47.4
2018-09-15,Furniture,East,512.96
2018-09-15,Technology,East,395.94
2018-09-15,Office Supplies,East,81.96
2018-12-02,Office Supplies,South,32.776
2018-06-26,Office Supplies,East,272.94
2017-07-24,Furniture,East,253.764
2017-09-02,Office Supplies,Central,29.24
2017-09-02,Office Supplies,Central,35.168
2017-09-02,Technology,Central,1362.9
2018-04-20,Furniture,Central,317.058
2018-04-20,Office Supplies,Central,15.76
2018-04-20,Furniture,Central,14.56
2015-08-12,Office Supplies,East,196.21
2018-09-19,Office Supplies,South,35.4
2018-12-09,Office Supplies,West,419.4
2018-12-09,Office Supplies,West,13.005
2017-11-04,Office Supplies,West,7.712
2017-11-04,Office Supplies,West,4.176
2017-11-04,Office Supplies,West,38.88
2016-03-29,Office Supplies,East,17.64
2017-09-05,Office Supplies,Central,93.456
2018-01-28,Technology,East,449.91
2017-09-03,Furniture,East,344.94
2017-09-03,Furniture,East,14.76
2017-09-03,Office Supplies,East,12.76
2017-09-03,Office Supplies,East,58.48
2018-07-25,Furniture,East,20.096
2018-07-25,Office Supplies,East,37.752
2018-07-25,Furniture,East,138.588
2018-07-25,Office Supplies,East,259.92
2018-07-25,Office Supplies,East,20.736
2016-09-13,Furniture,South,129.93
2016-09-13,Office Supplies,South,69.93
2016-09-07,Office Supplies,South,140.736
2017-11-16,Office Supplies,West,8.32
2017-11-10,Furniture,West,9.98
2015-08-15,Office Supplies,East,62.94
2016-11-16,Office Supplies,Central,21.488
2016-11-16,Technology,Central,239.976
2016-11-16,Furniture,Central,34.504
2016-08-25,Furniture,Central,20.104
2016-08-25,Office Supplies,Central,3.798
2016-08-25,Furniture,Central,7.88
2017-12-25,Furniture,West,35.445
2017-12-25,Technology,West,269.97
2017-12-25,Technology,West,45.12
2017-12-25,Technology,West,100.8
2017-12-25,Furniture,West,47.968
2015-10-05,Technology,West,99.98
2015-11-22,Office Supplies,South,9.96
2018-12-25,Office Supplies,West,3.856
2016-03-31,Office Supplies,Central,98.376
2016-03-31,Furniture,Central,22.38
2018-09-14,Office Supplies,East,3.882
2018-09-14,Technology,East,12.585
2018-09-14,Furniture,East,113.372
2018-09-14,Office Supplies,East,18.312
2018-09-14,Furniture,East,127.936
2018-09-14,Technology,East,241.17
2015-06-17,Furniture,West,6.24
2015-06-17,Office Supplies,West,17.9
2015-06-17,Office Supplies,West,3266.376
2018-12-28,Office Supplies,Central,1.68
2018-12-28,Furniture,Central,7.968
